ID,q1,q3,V0,T0,c0,N_frac,R,Delta_viable,Delta_total
202,0.728814682,8.552533542,0.005,0.995,0.033325752,5,0.4,-57.468343919598,-1.4939606
202,0.728814682,8.552533542,0.005,0.995,0.033325752,5,0.5,-58.5751704522613,-1.50979139999999
203,1.530827065,1.488540503,0.005,0.995,0.016148067,5,0.1,-23.5933757788945,-4.4691492
203,1.530827065,1.488540503,0.005,0.995,0.016148067,5,0.2,-36.130592160804,-7.2465605
203,1.530827065,1.488540503,0.005,0.995,0.016148067,5,0.3,-42.6939670351759,-8.7571284
203,1.530827065,1.488540503,0.005,0.995,0.016148067,5,0.4,-47.2053898492462,-9.6405027
203,1.530827065,1.488540503,0.005,0.995,0.016148067,5,0.5,-48.2536746733668,-9.6995893
204,0.813032847,1.185687074,0.005,0.995,0.029977181,5,0.1,-33.8402906532663,-4.88626489999999
204,0.813032847,1.185687074,0.005,0.995,0.029977181,5,0.2,-48.5719731658291,-7.53049550000001
204,0.813032847,1.185687074,0.005,0.995,0.029977181,5,0.3,-55.9177413065327,-8.9681617
204,0.813032847,1.185687074,0.005,0.995,0.029977181,5,0.4,-61.216387638191,-9.9037787
204,0.813032847,1.185687074,0.005,0.995,0.029977181,5,0.5,-62.4367710552764,-9.94386829999999
205,1.143081121,2.747823451,0.005,0.995,0.021507861,5,0.1,-25.7631744723618,-2.2927097
205,1.143081121,2.747823451,0.005,0.995,0.021507861,5,0.2,-38.3426436180905,-3.64019520000001
205,1.143081121,2.747823451,0.005,0.995,0.021507861,5,0.3,-44.7727485427136,-4.3970857
205,1.143081121,2.747823451,0.005,0.995,0.021507861,5,0.4,-49.3726756783919,-4.9523825
205,1.143081121,2.747823451,0.005,0.995,0.021507861,5,0.5,-50.4716913567839,-5.0688243
206,1.110272236,4.508684936,0.005,0.995,0.02212936,5,0.1,-25.3981580904523,-1.4003128
206,1.110272236,4.508684936,0.005,0.995,0.02212936,5,0.2,-37.7126329648241,-2.231636
206,1.110272236,4.508684936,0.005,0.995,0.02212936,5,0.3,-43.9756611055276,-2.69914969999999
206,1.110272236,4.508684936,0.005,0.995,0.02212936,5,0.4,-48.4741474371859,-3.07978079999999
206,1.110272236,4.508684936,0.005,0.995,0.02212936,5,0.5,-49.5327063316583,-3.16966470000001
207,2.061653338,4.787844102,0.005,0.995,0.012040388,5,0.1,-17.5494257286432,-2.04969859999999
207,2.061653338,4.787844102,0.005,0.995,0.012040388,5,0.2,-27.7331965829146,-3.5112097
207,2.061653338,4.787844102,0.005,0.995,0.012040388,5,0.3,-33.1063504522613,-4.2651297
207,2.061653338,4.787844102,0.005,0.995,0.012040388,5,0.4,-37.0470415075377,-4.9540013
207,2.061653338,4.787844102,0.005,0.995,0.012040388,5,0.5,-38.1188142713568,-5.20906249999999
208,1.066250771,6.205145357,0.005,0.995,0.023021964,5,0.1,-25.6960308542714,-1.0154256
208,1.066250771,6.205145357,0.005,0.995,0.023021964,5,0.2,-38.0120943718593,-1.62024799999999
208,1.066250771,6.205145357,0.005,0.995,0.023021964,5,0.3,-44.2432061306533,-1.9533412
208,1.066250771,6.205145357,0.005,0.995,0.023021964,5,0.4,-48.725607638191,-2.24563290000001
208,1.066250771,6.205145357,0.005,0.995,0.023021964,5,0.5,-49.7622806030151,-2.3100993
209,0.866447115,0.948659102,0.005,0.995,0.028181243,5,0.1,-33.8683390954774,-6.1719769
209,0.866447115,0.948659102,0.005,0.995,0.028181243,5,0.2,-48.8459808040201,-9.5046933
209,0.866447115,0.948659102,0.005,0.995,0.028181243,5,0.3,-56.3509703517588,-11.2751849
209,0.866447115,0.948659102,0.005,0.995,0.028181243,5,0.4,-61.6500339698492,-12.3033023
209,0.866447115,0.948659102,0.005,0.995,0.028181243,5,0.5,-62.7865339698492,-12.2105827
210,1.682199753,8.611360329,0.005,0.995,0.014716368,5,0.1,-18.9474546733668,-0.88282970000001
210,1.682199753,8.611360329,0.005,0.995,0.014716368,5,0.2,-29.4887338693467,-1.72825559999999
210,1.682199753,8.611360329,0.005,0.995,0.014716368,5,0.3,-34.9744474371859,-2.1798739
210,1.682199753,8.611360329,0.005,0.995,0.014716368,5,0.4,-38.9787866331658,-2.6563096
210,1.682199753,8.611360329,0.005,0.995,0.014716368,5,0.5,-39.9478028140704,-2.8068629
211,0.558707881,3.749127356,0.005,0.995,0.043035605,5,0.1,-38.274184321608,-1.4710505
211,0.558707881,3.749127356,0.005,0.995,0.043035605,5,0.2,-53.0672662311558,-2.2645502
211,0.558707881,3.749127356,0.005,0.995,0.043035605,5,0.3,-60.1692297487437,-2.6931213
211,0.558707881,3.749127356,0.005,0.995,0.043035605,5,0.4,-65.5332270351759,-3.0856772
211,0.558707881,3.749127356,0.005,0.995,0.043035605,5,0.5,-66.8205707537688,-3.14077629999999
212,1.167572179,6.072932389,0.005,0.995,0.021066215,5,0.1,-24.2918366834171,-1.0553595
212,1.167572179,6.072932389,0.005,0.995,0.021066215,5,0.2,-36.2532950753769,-1.6925581
212,1.167572179,6.072932389,0.005,0.995,0.021066215,5,0.3,-42.36379959799,-2.06607010000001
212,1.167572179,6.072932389,0.005,0.995,0.021066215,5,0.4,-46.7513314572864,-2.39037169999999
212,1.167572179,6.072932389,0.005,0.995,0.021066215,5,0.5,-47.7829003015075,-2.47488850000001
213,0.789812219,4.272210993,0.005,0.995,0.030831343,5,0.1,-31.2475062311558,-1.3811728
213,0.789812219,4.272210993,0.005,0.995,0.030831343,5,0.2,-44.8683541708543,-2.1611222
213,0.789812219,4.272210993,0.005,0.995,0.030831343,5,0.3,-51.5956254271357,-2.5854412
213,0.789812219,4.272210993,0.005,0.995,0.030831343,5,0.4,-56.5107535678392,-2.9435266
213,0.789812219,4.272210993,0.005,0.995,0.030831343,5,0.5,-57.6358405025126,-2.99673109999999
214,1.562995379,5.694025628,0.005,0.995,0.015820978,5,0.1,-20.2220566834171,-1.20273790000001
214,1.562995379,5.694025628,0.005,0.995,0.015820978,5,0.2,-31.1756650251256,-2.1451237
214,1.562995379,5.694025628,0.005,0.995,0.015820978,5,0.3,-36.9026446231156,-2.69204990000002
214,1.562995379,5.694025628,0.005,0.995,0.015820978,5,0.4,-41.0224803015075,-3.1632397
214,1.562995379,5.694025628,0.005,0.995,0.015820978,5,0.5,-42.0548424120603,-3.322585
215,2.183605465,7.593018727,0.005,0.995,0.011375594,5,0.1,-16.7861495477387,-2.00724749999999
215,2.183605465,7.593018727,0.005,0.995,0.011375594,5,0.2,-26.5036969849246,-3.28841289999999
215,2.183605465,7.593018727,0.005,0.995,0.011375594,5,0.3,-31.520044120603,-3.85174700000001
215,2.183605465,7.593018727,0.005,0.995,0.011375594,5,0.4,-35.3457195979899,-4.57027259999999
215,2.183605465,7.593018727,0.005,0.995,0.011375594,5,0.5,-36.3074077386935,-4.8071967
216,1.119121377,3.634686432,0.005,0.995,0.021958221,5,0.1,-25.5787635175879,-1.7332507
216,1.119121377,3.634686432,0.005,0.995,0.021958221,5,0.2,-38.0030801005025,-2.75699669999999
216,1.119121377,3.634686432,0.005,0.995,0.021958221,5,0.3,-44.3329681407035,-3.3329187
216,1.119121377,3.634686432,0.005,0.995,0.021958221,5,0.4,-48.8742044221106,-3.780534
216,1.119121377,3.634686432,0.005,0.995,0.021958221,5,0.5,-49.9508313567839,-3.88308270000001
217,1.95344398,5.908437459,0.005,0.995,0.012698885,5,0.1,-17.7393066331658,-1.58449909999999
217,1.95344398,5.908437459,0.005,0.995,0.012698885,5,0.2,-27.9688181909548,-2.83675919999999
217,1.95344398,5.908437459,0.005,0.995,0.012698885,5,0.3,-33.3366242211055,-3.4767075
217,1.95344398,5.908437459,0.005,0.995,0.012698885,5,0.4,-37.2795859296482,-4.097631
217,1.95344398,5.908437459,0.005,0.995,0.012698885,5,0.5,-38.3133332663317,-4.3196649
218,1.142103819,3.778596422,0.005,0.995,0.021525869,5,0.1,-25.2059044221105,-1.67506359999999
218,1.142103819,3.778596422,0.005,0.995,0.021525869,5,0.2,-37.5247815075377,-2.6686403
218,1.142103819,3.778596422,0.005,0.995,0.021525869,5,0.3,-43.8135903517588,-3.232837
218,1.142103819,3.778596422,0.005,0.995,0.021525869,5,0.4,-48.3234445226131,-3.6738227
218,1.142103819,3.778596422,0.005,0.995,0.021525869,5,0.5,-49.3956774874372,-3.77869040000001
219,1.635766949,7.755650334,0.005,0.995,0.015127786,5,0.1,-19.3613844221106,-0.932495300000002
219,1.635766949,7.755650334,0.005,0.995,0.015127786,5,0.2,-30.0279583919598,-1.7751081
219,1.635766949,7.755650334,0.005,0.995,0.015127786,5,0.3,-35.5895910552764,-2.2419021
219,1.635766949,7.755650334,0.005,0.995,0.015127786,5,0.4,-39.6276746733668,-2.7028046
219,1.635766949,7.755650334,0.005,0.995,0.015127786,5,0.5,-40.6177388944724,-2.85336660000001
220,0.336627734,4.489062088,0.005,0.995,0.069455134,5,0.1,-50.0293178894472,-1.1491392
220,0.336627734,4.489062088,0.005,0.995,0.069455134,5,0.2,-65.7381288442211,-1.7558972
220,0.336627734,4.489062088,0.005,0.995,0.069455134,5,0.3,-73.0759323618091,-2.0907111
220,0.336627734,4.489062088,0.005,0.995,0.069455134,5,0.4,-79.2609585929648,-2.4900485
220,0.336627734,4.489062088,0.005,0.995,0.069455134,5,0.5,-81.24698,-2.5809752
221,1.082684486,8.831088667,0.005,0.995,0.022680447,5,0.1,-25.1821260301508,-0.719969600000003
221,1.082684486,8.831088667,0.005,0.995,0.022680447,5,0.2,-37.3127988944724,-1.1539098
221,1.082684486,8.831088667,0.005,0.995,0.022680447,5,0.3,-43.4522568844221,-1.39247400000001
221,1.082684486,8.831088667,0.005,0.995,0.022680447,5,0.4,-47.8680183919598,-1.62411849999999
221,1.082684486,8.831088667,0.005,0.995,0.022680447,5,0.5,-48.8821473366834,-1.6758754
222,2.262763334,5.619968098,0.005,0.995,0.010982014,5,0.1,-16.8532214070352,-2.46942260000002
222,2.262763334,5.619968098,0.005,0.995,0.010982014,5,0.2,-26.5852418090452,-3.90754489999999
222,2.262763334,5.619968098,0.005,0.995,0.010982014,5,0.3,-31.6912522613065,-4.59591599999999
222,2.262763334,5.619968098,0.005,0.995,0.010982014,5,0.4,-35.5390845226131,-5.3406616
222,2.262763334,5.619968098,0.005,0.995,0.010982014,5,0.5,-36.5849724623116,-5.61202749999999
223,1.510036192,4.903268341,0.005,0.995,0.016366762,5,0.1,-20.8465229145729,-1.3709451
223,1.510036192,4.903268341,0.005,0.995,0.016366762,5,0.2,-31.9969453266332,-2.36996189999999
223,1.510036192,4.903268341,0.005,0.995,0.016366762,5,0.3,-37.8257898492462,-2.95962660000001
223,1.510036192,4.903268341,0.005,0.995,0.016366762,5,0.4,-42.003648040201,-3.44170970000001
223,1.510036192,4.903268341,0.005,0.995,0.016366762,5,0.5,-43.0516755778894,-3.60071709999999
224,1.909635876,1.905913299,0.005,0.995,0.012986421,5,0.1,-20.2303635175879,-3.8635307
224,1.909635876,1.905913299,0.005,0.995,0.012986421,5,0.2,-31.7361948743719,-6.45475999999999
224,1.909635876,1.905913299,0.005,0.995,0.012986421,5,0.3,-37.8381330653266,-7.85535080000001
224,1.909635876,1.905913299,0.005,0.995,0.012986421,5,0.4,-42.0836652261307,-8.7504247
224,1.909635876,1.905913299,0.005,0.995,0.012986421,5,0.5,-43.1864789949749,-8.9409045
225,1.260364054,0.474865672,0.005,0.995,0.01954557,5,0.1,-34.4059596984925,-13.1723425
225,1.260364054,0.474865672,0.005,0.995,0.01954557,5,0.2,-50.7453716582915,-20.0515879
225,1.260364054,0.474865672,0.005,0.995,0.01954557,5,0.3,-58.1094373869347,-22.2540519
225,1.260364054,0.474865672,0.005,0.995,0.01954557,5,0.4,-62.0856026130653,-22.2315298
225,1.260364054,0.474865672,0.005,0.995,0.01954557,5,0.5,-61.8038458291457,-20.4791666
226,1.243901526,3.63318189,0.005,0.995,0.019799126,5,0.1,-23.9883644221105,-1.77073149999999
226,1.243901526,3.63318189,0.005,0.995,0.019799126,5,0.2,-36.0132207035176,-2.84081819999999
226,1.243901526,3.63318189,0.005,0.995,0.019799126,5,0.3,-42.2126294472362,-3.4706125
226,1.243901526,3.63318189,0.005,0.995,0.019799126,5,0.4,-46.6449204020101,-3.95168260000001
226,1.243901526,3.63318189,0.005,0.995,0.019799126,5,0.5,-47.7180509547739,-4.0768194
227,2.098231408,0.314107179,0.005,0.995,0.011832974,5,0.1,-36.1818452261307,-21.5787274
227,2.098231408,0.314107179,0.005,0.995,0.011832974,5,0.2,-51.9029180904523,-29.7864167
227,2.098231408,0.314107179,0.005,0.995,0.011832974,5,0.3,-55.6683671356784,-28.8570822
227,2.098231408,0.314107179,0.005,0.995,0.011832974,5,0.4,-56.6646507537689,-26.3152143
227,2.098231408,0.314107179,0.005,0.995,0.011832974,5,0.5,-54.5741570854271,-22.8526376
228,0.177987421,9.82484514,0.005,0.995,0.123702678,5,0.1,-66.5636091457286,-0.546245099999998
228,0.177987421,9.82484514,0.005,0.995,0.123702678,5,0.2,-81.3995720603015,-0.867311199999998
228,0.177987421,9.82484514,0.005,0.995,0.123702678,5,0.3,-87.4370279396985,-1.11985250000001
228,0.177987421,9.82484514,0.005,0.995,0.123702678,5,0.4,-91.8221857286432,-1.5184195
228,0.177987421,9.82484514,0.005,0.995,0.123702678,5,0.5,-92.2106145728643,-1.79440009999999
229,1.430246043,7.169704469,0.005,0.995,0.017264063,5,0.1,-21.1828257286432,-0.93126790000001
229,1.430246043,7.169704469,0.005,0.995,0.017264063,5,0.2,-32.3132801005025,-1.61559080000001
229,1.430246043,7.169704469,0.005,0.995,0.017264063,5,0.3,-38.1000616080402,-2.0374572
229,1.430246043,7.169704469,0.005,0.995,0.017264063,5,0.4,-42.2619578894472,-2.4209598
229,1.430246043,7.169704469,0.005,0.995,0.017264063,5,0.5,-43.2691581909548,-2.54277239999999
230,2.345635062,2.952449515,0.005,0.995,0.010598129,5,0.1,-17.6568033165829,-3.6453255
230,2.345635062,2.952449515,0.005,0.995,0.010598129,5,0.2,-27.837176080402,-5.7163175
230,2.345635062,2.952449515,0.005,0.995,0.010598129,5,0.3,-33.2818694472362,-6.8133348
230,2.345635062,2.952449515,0.005,0.995,0.010598129,5,0.4,-37.2461617085427,-7.70006010000001
230,2.345635062,2.952449515,0.005,0.995,0.010598129,5,0.5,-38.3988626130653,-8.02450950000001
231,1.29296574,8.53940265,0.005,0.995,0.019062129,5,0.1,-22.4846182914573,-0.769457200000001
231,1.29296574,8.53940265,0.005,0.995,0.019062129,5,0.2,-33.9119987939698,-1.27335059999999
231,1.29296574,8.53940265,0.005,0.995,0.019062129,5,0.3,-39.806283718593,-1.5969722
231,1.29296574,8.53940265,0.005,0.995,0.019062129,5,0.4,-44.0407089447236,-1.9030905
231,1.29296574,8.53940265,0.005,0.995,0.019062129,5,0.5,-45.0385571859296,-1.9922915
232,0.491776828,7.165525657,0.005,0.995,0.048608065,5,0.1,-40.5421605025126,-0.767046099999991
232,0.491776828,7.165525657,0.005,0.995,0.048608065,5,0.2,-55.5092405025126,-1.1869765
232,0.491776828,7.165525657,0.005,0.995,0.048608065,5,0.3,-62.6103592964824,-1.401587
232,0.491776828,7.165525657,0.005,0.995,0.048608065,5,0.4,-68.044767638191,-1.63947130000001
232,0.491776828,7.165525657,0.005,0.995,0.048608065,5,0.5,-69.3770946733668,-1.6554831
233,2.110716582,0.334313507,0.005,0.995,0.011763804,5,0.1,-35.0093796984925,-20.4184381
233,2.110716582,0.334313507,0.005,0.995,0.011763804,5,0.2,-50.74366,-28.6173861
233,2.110716582,0.334313507,0.005,0.995,0.011763804,5,0.3,-54.8299924623116,-28.0491546
233,2.110716582,0.334313507,0.005,0.995,0.011763804,5,0.4,-56.0448675376884,-25.7547593
233,2.110716582,0.334313507,0.005,0.995,0.011763804,5,0.5,-54.1103404020101,-22.470714
234,0.633420169,1.759359692,0.005,0.995,0.038153198,5,0.1,-37.0803923618091,-3.146996
234,0.633420169,1.759359692,0.005,0.995,0.038153198,5,0.2,-51.9951271356784,-4.81878729999999
234,0.633420169,1.759359692,0.005,0.995,0.038153198,5,0.3,-59.2624830150754,-5.74463160000001
234,0.633420169,1.759359692,0.005,0.995,0.038153198,5,0.4,-64.6831817085427,-6.4548842
234,0.633420169,1.759359692,0.005,0.995,0.038153198,5,0.5,-66.0006489447236,-6.56530839999999
235,1.74600474,1.869301319,0.005,0.995,0.01418621,5,0.1,-21.1981215075377,-3.73213109999999
235,1.74600474,1.869301319,0.005,0.995,0.01418621,5,0.2,-32.9782462311558,-6.218852
235,1.74600474,1.869301319,0.005,0.995,0.01418621,5,0.3,-39.2005228140704,-7.5791621
235,1.74600474,1.869301319,0.005,0.995,0.01418621,5,0.4,-43.5285944723618,-8.44062389999999
235,1.74600474,1.869301319,0.005,0.995,0.01418621,5,0.5,-44.6244928643216,-8.60574259999999
236,1.348462544,3.681471462,0.005,0.995,0.018291966,5,0.1,-22.809023919598,-1.77584009999999
236,1.348462544,3.681471462,0.005,0.995,0.018291966,5,0.2,-34.5344127638191,-2.8929246
236,1.348462544,3.681471462,0.005,0.995,0.018291966,5,0.3,-40.6278588944724,-3.56059939999999
236,1.348462544,3.681471462,0.005,0.995,0.018291966,5,0.4,-44.9774798994975,-4.06785399999999
236,1.348462544,3.681471462,0.005,0.995,0.018291966,5,0.5,-46.0496515577889,-4.21146499999999
237,2.360682304,0.361965762,0.005,0.995,0.010531287,5,0.1,-33.0213627135678,-19.5193285
237,2.360682304,0.361965762,0.005,0.995,0.010531287,5,0.2,-48.1982924623116,-27.4449129
237,2.360682304,0.361965762,0.005,0.995,0.010531287,5,0.3,-52.1747844221106,-26.9771835
237,2.360682304,0.361965762,0.005,0.995,0.010531287,5,0.4,-53.3767150753769,-24.8451024
237,2.360682304,0.361965762,0.005,0.995,0.010531287,5,0.5,-51.5539753768844,-21.7580871
238,1.556754963,6.223608615,0.005,0.995,0.015883391,5,0.1,-20.1796771859296,-1.1010791
238,1.556754963,6.223608615,0.005,0.995,0.015883391,5,0.2,-31.0998782914573,-1.9825635
238,1.556754963,6.223608615,0.005,0.995,0.015883391,5,0.3,-36.8033498492462,-2.4945965
238,1.556754963,6.223608615,0.005,0.995,0.015883391,5,0.4,-40.9119474371859,-2.94863049999999
238,1.556754963,6.223608615,0.005,0.995,0.015883391,5,0.5,-41.9336161809045,-3.10111139999999
239,2.086037764,4.234476678,0.005,0.995,0.011901319,5,0.1,-17.6336067336684,-2.2735552
239,2.086037764,4.234476678,0.005,0.995,0.011901319,5,0.2,-27.8721575879397,-3.8494993
239,2.086037764,4.234476678,0.005,0.995,0.011901319,5,0.3,-33.2899040201005,-4.67286159999999
239,2.086037764,4.234476678,0.005,0.995,0.011901319,5,0.4,-37.2474833165829,-5.3923759
239,2.086037764,4.234476678,0.005,0.995,0.011901319,5,0.5,-38.3388196984925,-5.65988279999999
240,0.029653202,8.969436974,0.005,0.995,0.458674051,5,0.1,-87.5683218090452,-0.69759920000001
240,0.029653202,8.969436974,0.005,0.995,0.458674051,5,0.2,-92.9123553768844,-1.27905279999999
240,0.029653202,8.969436974,0.005,0.995,0.458674051,5,0.3,-93.4199933668342,-1.7410228
240,0.029653202,8.969436974,0.005,0.995,0.458674051,5,0.4,-95.5838739698492,-2.36645289999999
240,0.029653202,8.969436974,0.005,0.995,0.458674051,5,0.5,-94.6285343718593,-2.67053620000001
241,2.461027845,2.499737385,0.005,0.995,0.010106226,5,0.1,-17.9331813065327,-4.44808750000001
241,2.461027845,2.499737385,0.005,0.995,0.010106226,5,0.2,-28.1361044221105,-6.77093969999999
241,2.461027845,2.499737385,0.005,0.995,0.010106226,5,0.3,-33.6230538693467,-8.01407930000001
241,2.461027845,2.499737385,0.005,0.995,0.010106226,5,0.4,-37.5962210050251,-8.9743671
241,2.461027845,2.499737385,0.005,0.995,0.010106226,5,0.5,-38.7644056281407,-9.3076818
242,0.202532966,6.405129971,0.005,0.995,0.110365384,5,0.1,-63.3344766834171,-0.805768000000007
242,0.202532966,6.405129971,0.005,0.995,0.110365384,5,0.2,-78.6123748743719,-1.2595378
242,0.202532966,6.405129971,0.005,0.995,0.110365384,5,0.3,-85.5136781909548,-1.60187669999999
242,0.202532966,6.405129971,0.005,0.995,0.110365384,5,0.4,-90.7800463316583,-2.14888240000001
242,0.202532966,6.405129971,0.005,0.995,0.110365384,5,0.5,-91.5519913567839,-2.5582404
243,0.808055636,0.202661224,0.005,0.995,0.030156257,5,0.1,-53.2411901507538,-26.7623228
243,0.808055636,0.202661224,0.005,0.995,0.030156257,5,0.2,-72.4912476381909,-37.4868509
243,0.808055636,0.202661224,0.005,0.995,0.030156257,5,0.3,-79.1610625125628,-38.3692942
243,0.808055636,0.202661224,0.005,0.995,0.030156257,5,0.4,-81.9431985929648,-36.0185609
243,0.808055636,0.202661224,0.005,0.995,0.030156257,5,0.5,-80.3191495477387,-31.6999554
244,2.354033128,5.926037521,0.005,0.995,0.010560719,5,0.1,-16.7290786934673,-2.8229201
244,2.354033128,5.926037521,0.005,0.995,0.010560719,5,0.2,-26.2440533668342,-4.2305032
244,2.354033128,5.926037521,0.005,0.995,0.010560719,5,0.3,-31.218580201005,-4.88195619999999
244,2.354033128,5.926037521,0.005,0.995,0.010560719,5,0.4,-35.0261107537688,-5.65696609999999
244,2.354033128,5.926037521,0.005,0.995,0.010560719,5,0.5,-36.0561017085427,-5.93534720000001
245,0.032146065,9.527580427,0.005,0.995,0.438709368,5,0.1,-87.3234851256281,-0.656046399999999
245,0.032146065,9.527580427,0.005,0.995,0.438709368,5,0.2,-92.8042537688442,-1.1993386
245,0.032146065,9.527580427,0.005,0.995,0.438709368,5,0.3,-93.3635965829146,-1.6330882
245,0.032146065,9.527580427,0.005,0.995,0.438709368,5,0.4,-95.5407018090452,-2.2211522
245,0.032146065,9.527580427,0.005,0.995,0.438709368,5,0.5,-94.6073331658291,-2.5044411
246,2.048261909,6.938641346,0.005,0.995,0.012118153,5,0.1,-17.2141262311558,-1.6442493
246,2.048261909,6.938641346,0.005,0.995,0.012118153,5,0.2,-27.2065896482412,-2.88476670000001
246,2.048261909,6.938641346,0.005,0.995,0.012118153,5,0.3,-32.4160169849246,-3.47726730000001
246,2.048261909,6.938641346,0.005,0.995,0.012118153,5,0.4,-36.3046893467337,-4.1306398
246,2.048261909,6.938641346,0.005,0.995,0.012118153,5,0.5,-37.3046182914573,-4.35419149999999
247,2.143597738,7.605452927,0.005,0.995,0.011585446,5,0.1,-16.8706359798995,-1.86463680000001
247,2.143597738,7.605452927,0.005,0.995,0.011585446,5,0.2,-26.6603465326633,-3.12816380000002
247,2.143597738,7.605452927,0.005,0.995,0.011585446,5,0.3,-31.722920201005,-3.6922333
247,2.143597738,7.605452927,0.005,0.995,0.011585446,5,0.4,-35.5644925628141,-4.3924659
247,2.143597738,7.605452927,0.005,0.995,0.011585446,5,0.5,-36.5307422110553,-4.62322120000002
248,1.099653215,0.604933926,0.005,0.995,0.022338283,5,0.1,-33.5717542713568,-10.1104612
248,1.099653215,0.604933926,0.005,0.995,0.022338283,5,0.2,-49.2625236180904,-15.5461475
248,1.099653215,0.604933926,0.005,0.995,0.022338283,5,0.3,-56.9504663316583,-17.9232001
248,1.099653215,0.604933926,0.005,0.995,0.022338283,5,0.4,-61.7083944723618,-18.6199848
248,1.099653215,0.604933926,0.005,0.995,0.022338283,5,0.5,-62.1461244221106,-17.6798519
249,0.643592653,3.054437693,0.005,0.995,0.037572815,5,0.1,-35.6303382914573,-1.8427701
249,0.643592653,3.054437693,0.005,0.995,0.037572815,5,0.2,-50.1036819095477,-2.8443061
249,0.643592653,3.054437693,0.005,0.995,0.037572815,5,0.3,-57.1408530653266,-3.39256019999999
249,0.643592653,3.054437693,0.005,0.995,0.037572815,5,0.4,-62.3748736683417,-3.8525758
249,0.643592653,3.054437693,0.005,0.995,0.037572815,5,0.5,-63.609275678392,-3.92530729999999
250,1.998612865,0.556798502,0.005,0.995,0.012415452,5,0.1,-28.0139502512563,-12.5108698
250,1.998612865,0.556798502,0.005,0.995,0.012415452,5,0.2,-42.9453334673367,-19.3675767
250,1.998612865,0.556798502,0.005,0.995,0.012415452,5,0.3,-49.2189577889447,-21.0784211
250,1.998612865,0.556798502,0.005,0.995,0.012415452,5,0.4,-52.2989712562814,-20.7357881
250,1.998612865,0.556798502,0.005,0.995,0.012415452,5,0.5,-51.7534630150754,-18.981742
1,0.226731679055356,6.71154148520028,0.005,0.995,0.0997613625764066,3,0.1,-41.3387012298405,-0.410513289922454
1,0.226731679055356,6.71154148520028,0.005,0.995,0.0997613625764066,3,0.2,-55.8038453993955,-0.623713471823917
1,0.226731679055356,6.71154148520028,0.005,0.995,0.0997613625764066,3,0.3,-64.8413296970082,-0.787552491061549
1,0.226731679055356,6.71154148520028,0.005,0.995,0.0997613625764066,3,0.4,-71.5929543257555,-0.933601727049116
1,0.226731679055356,6.71154148520028,0.005,0.995,0.0997613625764066,3,0.5,-76.9818044430057,-1.0752359549188
2,0.57314559339555,1.77483948328884,0.005,0.995,0.0419970529021694,3,0.1,-25.017637779384,-1.77860966206486
2,0.57314559339555,1.77483948328884,0.005,0.995,0.0419970529021694,3,0.2,-36.5253827456396,-2.73765687621602
2,0.57314559339555,1.77483948328884,0.005,0.995,0.0419970529021694,3,0.3,-44.0803656588069,-3.42209265920851
2,0.57314559339555,1.77483948328884,0.005,0.995,0.0419970529021694,3,0.4,-49.4545686254556,-3.93637170859988
2,0.57314559339555,1.77483948328884,0.005,0.995,0.0419970529021694,3,0.5,-53.2520241459531,-4.30857653860237
3,0.788848319147679,6.18384944904088,0.005,0.995,0.0308678529876851,3,0.1,-19.5036393478406,-0.5535781503472
3,0.788848319147679,6.18384944904088,0.005,0.995,0.0308678529876851,3,0.2,-29.2815763744222,-0.872910120138182
3,0.788848319147679,6.18384944904088,0.005,0.995,0.0308678529876851,3,0.3,-35.8804036460405,-1.10544760987055
3,0.788848319147679,6.18384944904088,0.005,0.995,0.0308678529876851,3,0.4,-40.6113263840616,-1.28130299653785
3,0.788848319147679,6.18384944904088,0.005,0.995,0.0308678529876851,3,0.5,-43.9198500292322,-1.4095298223007
4,0.44297148091671,5.65066308864949,0.005,0.995,0.0536761019338443,3,0.1,-28.0097426534392,-0.535220922173074
4,0.44297148091671,5.65066308864949,0.005,0.995,0.0536761019338443,3,0.2,-40.0623822537607,-0.820684933505011
4,0.44297148091671,5.65066308864949,0.005,0.995,0.0536761019338443,3,0.3,-47.8379741053355,-1.02680091940289
4,0.44297148091671,5.65066308864949,0.005,0.995,0.0536761019338443,3,0.4,-53.349602087366,-1.18509393510887
4,0.44297148091671,5.65066308864949,0.005,0.995,0.0536761019338443,3,0.5,-57.2772015227559,-1.30432140228001
5,1.51403765223137,7.12462836339812,0.005,0.995,0.0163242122919082,3,0.1,-12.6202399792093,-0.577437644278112
5,1.51403765223137,7.12462836339812,0.005,0.995,0.0163242122919082,3,0.2,-20.177434064401,-1.11921621601685
5,1.51403765223137,7.12462836339812,0.005,0.995,0.0163242122919082,3,0.3,-25.5352220435129,-1.518124100636
5,1.51403765223137,7.12462836339812,0.005,0.995,0.0163242122919082,3,0.4,-29.4476010745142,-1.80410773634908
5,1.51403765223137,7.12462836339812,0.005,0.995,0.0163242122919082,3,0.5,-32.194114652155,-2.01046052068802
6,1.03463436411921,4.73544318098786,0.005,0.995,0.0237087909755149,3,0.1,-16.5232839598791,-0.766993913707492
6,1.03463436411921,4.73544318098786,0.005,0.995,0.0237087909755149,3,0.2,-25.3764888662514,-1.22831243836968
6,1.03463436411921,4.73544318098786,0.005,0.995,0.0237087909755149,3,0.3,-31.4919032329,-1.58592190771256
