ID,q1,q3,V0,T0,c0,N_frac,R,Beta,Kappa0,Delta_viable,Delta_total,Delta_V
1,4.31457928047858,0.0140162286646608,0.0005,0.108666788928102,0.00528867376638211,5,0.1,0.001,1e-07,-60.1061749170111,-54.3852037611409,-46.0614296700236
1,4.31457928047858,0.0140162286646608,0.0005,0.108666788928102,0.00528867376638211,5,0.1,0.003,1e-07,-93.5550193198687,-89.8761247854479,-85.267866414518
1,4.31457928047858,0.0140162286646608,0.0005,0.108666788928102,0.00528867376638211,5,0.1,0.005,1e-07,-98.960717936163,-97.5102004897861,-96.0099693775192
1,4.31457928047858,0.0140162286646608,0.0005,0.108666788928102,0.00528867376638211,5,0.1,0.007,1e-07,-99.8257231530527,-99.2533928758498,-98.8511227047561
1,4.31457928047858,0.0140162286646608,0.0005,0.108666788928102,0.00528867376638211,5,0.1,0.009,1e-07,-99.9682195620747,-99.7023600521898,-99.6230709185926
1,4.31457928047858,0.0140162286646608,0.0005,0.108666788928102,0.00528867376638211,5,0.1,0.01,1e-07,-99.9857569258875,-99.7889999395413,-99.7688850478604
1,4.31457928047858,0.0140162286646608,0.0005,0.108666788928102,0.00528867376638211,5,0.2,0.001,1e-07,-37.5915910240516,-28.8866921556662,-27.6321580182726
1,4.31457928047858,0.0140162286646608,0.0005,0.108666788928102,0.00528867376638211,5,0.2,0.003,1e-07,-75.6056593226167,-62.363970116548,-61.5646836069468
1,4.31457928047858,0.0140162286646608,0.0005,0.108666788928102,0.00528867376638211,5,0.2,0.005,1e-07,-90.4126232695754,-78.5798761423966,-79.0447647002686
1,4.31457928047858,0.0140162286646608,0.0005,0.108666788928102,0.00528867376638211,5,0.2,0.007,1e-07,-96.2312381469123,-86.7644820060956,-88.1665389963929
1,4.31457928047858,0.0140162286646608,0.0005,0.108666788928102,0.00528867376638211,5,0.2,0.009,1e-07,-98.5100188238352,-91.0414037661345,-93.0195022471981
1,4.31457928047858,0.0140162286646608,0.0005,0.108666788928102,0.00528867376638211,5,0.2,0.01,1e-07,-99.0592645938481,-92.3760911882524,-94.5370372997929
1,4.31457928047858,0.0140162286646608,0.0005,0.108666788928102,0.00528867376638211,5,0.3,0.001,1e-07,-26.6177600306178,-17.1456524217258,-20.1564103807018
1,4.31457928047858,0.0140162286646608,0.0005,0.108666788928102,0.00528867376638211,5,0.3,0.003,1e-07,-60.3831630531862,-41.4363521013927,-48.2551378206574
1,4.31457928047858,0.0140162286646608,0.0005,0.108666788928102,0.00528867376638211,5,0.3,0.005,1e-07,-78.5340728936572,-56.842642100911,-65.6568960496098
1,4.31457928047858,0.0140162286646608,0.0005,0.108666788928102,0.00528867376638211,5,0.3,0.007,1e-07,-88.3241660443704,-66.7941765912131,-76.6061581166382
1,4.31457928047858,0.0140162286646608,0.0005,0.108666788928102,0.00528867376638211,5,0.3,0.009,1e-07,-93.6356303846858,-73.3664643518794,-83.6142021475603
1,4.31457928047858,0.0140162286646608,0.0005,0.108666788928102,0.00528867376638211,5,0.3,0.01,1e-07,-95.2972189780312,-75.7917758331452,-86.1361277223789
1,4.31457928047858,0.0140162286646608,0.0005,0.108666788928102,0.00528867376638211,5,0.4,0.001,1e-07,-21.2032627741902,-11.8105051090156,-16.5814830499822
1,4.31457928047858,0.0140162286646608,0.0005,0.108666788928102,0.00528867376638211,5,0.4,0.003,1e-07,-51.0551762089366,-30.0277006993037,-41.2673334540038
1,4.31457928047858,0.0140162286646608,0.0005,0.108666788928102,0.00528867376638211,5,0.4,0.005,1e-07,-69.5766121185501,-42.9601709851027,-57.9405604364712
1,4.31457928047858,0.0140162286646608,0.0005,0.108666788928102,0.00528867376638211,5,0.4,0.007,1e-07,-81.0722419954824,-52.2451407959907,-69.31915018825
1,4.31457928047858,0.0140162286646608,0.0005,0.108666788928102,0.00528867376638211,5,0.4,0.009,1e-07,-88.2117376570521,-58.9914257184893,-77.1723508739518
1,4.31457928047858,0.0140162286646608,0.0005,0.108666788928102,0.00528867376638211,5,0.4,0.01,1e-07,-90.6947035335849,-61.6605698892149,-80.1562721536472
1,4.31457928047858,0.0140162286646608,0.0005,0.108666788928102,0.00528867376638211,5,0.5,0.001,1e-07,-17.428248271821,-8.45983736214602,-14.049587594824
1,4.31457928047858,0.0140162286646608,0.0005,0.108666788928102,0.00528867376638211,5,0.5,0.003,1e-07,-43.5984072843231,-22.2044205095325,-35.9077299637252
1,4.31457928047858,0.0140162286646608,0.0005,0.108666788928102,0.00528867376638211,5,0.5,0.005,1e-07,-61.3832631504636,-32.6534521180559,-51.5693872226536
1,4.31457928047858,0.0140162286646608,0.0005,0.108666788928102,0.00528867376638211,5,0.5,0.007,1e-07,-73.5001116309387,-40.6591482058918,-62.8816672729406
1,4.31457928047858,0.0140162286646608,0.0005,0.108666788928102,0.00528867376638211,5,0.5,0.009,1e-07,-81.7750905098081,-46.8418300601235,-71.1214835087728
1,4.31457928047858,0.0140162286646608,0.0005,0.108666788928102,0.00528867376638211,5,0.5,0.01,1e-07,-84.873929919364,-49.3965031505746,-74.3781386870006
2,7.27249924945216,9.76782389882029,0.0005,0.0292579506173389,0.0050755185146583,5,0.1,0.001,1e-07,-57.4417972249559,-51.518612321194,-57.359518756048
2,7.27249924945216,9.76782389882029,0.0005,0.0292579506173389,0.0050755185146583,5,0.1,0.003,1e-07,-91.6865893094982,-87.2350442714941,-91.6446459609042
2,7.27249924945216,9.76782389882029,0.0005,0.0292579506173389,0.0050755185146583,5,0.1,0.005,1e-07,-98.1246410840889,-95.9186315639982,-98.1077324018622
