ID,q1,q3,V0,T0,c0,N_frac,R,Beta,Kappa0,Delta_viable,Delta_total,Delta_V
4,0.419661772789693,9.91933804114957,0.00275,0.32158908617432,0.00596779450871664,5,0.3,0.005,1e-07,-74.8307000769051,-51.7599153814627,-71.5863618596266
4,0.419661772789693,9.91933804114957,0.00275,0.32158908617432,0.00596779450871664,5,0.3,0.007,1e-07,-84.2602826745033,-60.2664949779435,-81.8436847227508
4,0.419661772789693,9.91933804114957,0.00275,0.32158908617432,0.00596779450871664,5,0.3,0.009,1e-07,-89.7158002475249,-66.0036554949607,-87.9250497659363
4,0.419661772789693,9.91933804114957,0.00275,0.32158908617432,0.00596779450871664,5,0.3,0.01,1e-07,-91.5450160564389,-68.1741133182729,-89.9918368414576
4,0.419661772789693,9.91933804114957,0.00275,0.32158908617432,0.00596779450871664,5,0.4,0.001,1e-07,-21.1178508367691,-11.762487542792,-18.765973718836
4,0.419661772789693,9.91933804114957,0.00275,0.32158908617432,0.00596779450871664,5,0.4,0.003,1e-07,-49.4814829468133,-28.300975278637,-45.8668732874978
4,0.419661772789693,9.91933804114957,0.00275,0.32158908617432,0.00596779450871664,5,0.4,0.005,1e-07,-66.7012278521785,-39.3354115135647,-63.3491481735713
4,0.419661772789693,9.91933804114957,0.00275,0.32158908617432,0.00596779450871664,5,0.4,0.007,1e-07,-77.4799126479278,-47.0779854830286,-74.7006284953793
4,0.419661772789693,9.91933804114957,0.00275,0.32158908617432,0.00596779450871664,5,0.4,0.009,1e-07,-84.3678208211761,-52.68472633408,-82.133372164754
4,0.419661772789693,9.91933804114957,0.00275,0.32158908617432,0.00596779450871664,5,0.4,0.01,1e-07,-86.8423835837143,-54.9125348286955,-84.8412644722459
4,0.419661772789693,9.91933804114957,0.00275,0.32158908617432,0.00596779450871664,5,0.5,0.001,1e-07,-17.4195295938298,-8.48830537235187,-15.6387590910898
4,0.419661772789693,9.91933804114957,0.00275,0.32158908617432,0.00596779450871664,5,0.5,0.003,1e-07,-42.6047916490636,-21.1703234194318,-39.5138054346269
4,0.419661772789693,9.91933804114957,0.00275,0.32158908617432,0.00596779450871664,5,0.5,0.005,1e-07,-59.3099706948829,-30.1871401334386,-56.143617996688
