ID,q1,q3,V0,T0,c0,N_frac,R,Beta,Kappa0,Delta_viable,Delta_total,Delta_V
221,1.08268448618151,8.83108866697018,0.005,0.995,0.0226804465998905,5,0.4,0.009,1e-07,-67.8190904935135,-16.7010472605496,-74.5498530515904
221,1.08268448618151,8.83108866697018,0.005,0.995,0.0226804465998905,5,0.4,0.01,1e-07,-82.2944545136677,-37.1412489915141,-77.831484439405
221,1.08268448618151,8.83108866697018,0.005,0.995,0.0226804465998905,5,0.5,0.001,1e-07,-9.61656391005082,-0.272364628227106,-14.2804226207524
221,1.08268448618151,8.83108866697018,0.005,0.995,0.0226804465998905,5,0.5,0.003,1e-07,-25.3614923061881,-0.986852465974586,-36.1453076796598
221,1.08268448618151,8.83108866697018,0.005,0.995,0.0226804465998905,5,0.5,0.005,1e-07,-37.6242476920742,-1.98237507002409,-51.4762806265834
221,1.08268448618151,8.83108866697018,0.005,0.995,0.0226804465998905,5,0.5,0.007,1e-07,-47.4391186307314,-3.32210142717693,-62.323279823395
221,1.08268448618151,8.83108866697018,0.005,0.995,0.0226804465998905,5,0.5,0.009,1e-07,-55.5195501514504,-5.06098312628454,-70.0785026197798
221,1.08268448618151,8.83108866697018,0.005,0.995,0.0226804465998905,5,0.5,0.01,1e-07,-63.6923125274327,-12.7038398723303,-73.1319611913498
222,2.26276333430538,5.61996809761255,0.005,0.995,0.0109820137922431,5,0.1,0.001,1e-07,-62.5736641312234,-57.2314968097638,-47.6576459414278
222,2.26276333430538,5.61996809761255,0.005,0.995,0.0109820137922431,5,0.1,0.003,1e-07,-90.3465923396356,-85.4261668688799,-85.1302431525506
222,2.26276333430538,5.61996809761255,0.005,0.995,0.0109820137922431,5,0.1,0.005,1e-07,-96.8259885832158,-93.6028234806332,-94.9599499083972
222,2.26276333430538,5.61996809761255,0.005,0.995,0.0109820137922431,5,0.1,0.007,1e-07,-98.7345066952044,-96.6168111085335,-97.9498736825611
222,2.26276333430538,5.61996809761255,0.005,0.995,0.0109820137922431,5,0.1,0.009,1e-07,-99.3971000016915,-97.9056395556987,-99.0053072789315
222,2.26276333430538,5.61996809761255,0.005,0.995,0.0109820137922431,5,0.1,0.01,1e-07,-99.5587612866925,-98.2701704463157,-99.2653521991136
222,2.26276333430538,5.61996809761255,0.005,0.995,0.0109820137922431,5,0.2,0.001,1e-07,-42.3246676392283,-33.7653791413471,-28.1340334484778
222,2.26276333430538,5.61996809761255,0.005,0.995,0.0109820137922431,5,0.2,0.003,1e-07,-73.6986875535658,-60.1451254984915,-62.5563297161232
222,2.26276333430538,5.61996809761255,0.005,0.995,0.0109820137922431,5,0.2,0.005,1e-07,-86.1038248560297,-72.0320974442205,-79.1796016562368
222,2.26276333430538,5.61996809761255,0.005,0.995,0.0109820137922431,5,0.2,0.007,1e-07,-92.0281060240747,-78.8731321921408,-87.65017720729
222,2.26276333430538,5.61996809761255,0.005,0.995,0.0109820137922431,5,0.2,0.009,1e-07,-95.0480223721736,-83.029331874851,-92.120901031661
222,2.26276333430538,5.61996809761255,0.005,0.995,0.0109820137922431,5,0.2,0.01,1e-07,-95.9831829560198,-84.482643403347,-93.530759436595
222,2.26276333430538,5.61996809761255,0.005,0.995,0.0109820137922431,5,0.3,0.001,1e-07,-22.7748703460022,-12.538804496989,-20.4397154711566
222,2.26276333430538,5.61996809761255,0.005,0.995,0.0109820137922431,5,0.3,0.003,1e-07,-61.0711791386872,-42.0214263482853,-48.988741010859
222,2.26276333430538,5.61996809761255,0.005,0.995,0.0109820137922431,5,0.3,0.005,1e-07,-75.763152438259,-52.8556579078866,-66.2486502435098
222,2.26276333430538,5.61996809761255,0.005,0.995,0.0109820137922431,5,0.3,0.007,1e-07,-84.1472802698478,-60.098003302681,-76.9909680742728
222,2.26276333430538,5.61996809761255,0.005,0.995,0.0109820137922431,5,0.3,0.009,1e-07,-89.1339183196206,-65.0715560009552,-83.7050364044214
222,2.26276333430538,5.61996809761255,0.005,0.995,0.0109820137922431,5,0.3,0.01,1e-07,-90.8430947379775,-66.9435308216681,-86.0675048311463
222,2.26276333430538,5.61996809761255,0.005,0.995,0.0109820137922431,5,0.4,0.001,1e-07,-11.1551027182837,-1.18688059609185,-16.8591549202946
222,2.26276333430538,5.61996809761255,0.005,0.995,0.0109820137922431,5,0.4,0.003,1e-07,-52.3736603551253,-30.8222664027696,-41.7903199599324
222,2.26276333430538,5.61996809761255,0.005,0.995,0.0109820137922431,5,0.4,0.005,1e-07,-68.3093313274529,-40.6861530452924,-58.4855308388904
222,2.26276333430538,5.61996809761255,0.005,0.995,0.0109820137922431,5,0.4,0.007,1e-07,-78.0641215434438,-47.5654660785584,-69.9003962028348
