ID,q1,q3,V0,T0,c0,N_frac,R,Delta_viable,Delta_total
43,2.982619122,5.692891327,0.0005,0.057880355,0.005150339,5,0.5,-7.14745443423767,21.4339652439592
44,7.94497274,4.662441687,0.0005,0.039249661,0.005101389,5,0.1,-3.19320210179649,5.51117907647063
44,7.94497274,4.662441687,0.0005,0.039249661,0.005101389,5,0.2,-5.58297306058262,10.1276989506904
44,7.94497274,4.662441687,0.0005,0.039249661,0.005101389,5,0.3,-7.07442798040981,13.1234955689308
44,7.94497274,4.662441687,0.0005,0.039249661,0.005101389,5,0.4,-9.05382596807651,14.5048230725792
44,7.94497274,4.662441687,0.0005,0.039249661,0.005101389,5,0.5,-9.82907852376101,14.9932423323057
45,1.25432266,3.43346219,0.0005,0.109032607,0.005289697,5,0.1,-2.14760984298945,7.42949631428018
45,1.25432266,3.43346219,0.0005,0.109032607,0.005289697,5,0.2,-4.08398746257622,13.9230101589749
45,1.25432266,3.43346219,0.0005,0.109032607,0.005289697,5,0.3,-5.57598150432193,18.2697267490401
45,1.25432266,3.43346219,0.0005,0.109032607,0.005289697,5,0.4,-7.55169964889495,20.8891996882718
45,1.25432266,3.43346219,0.0005,0.109032607,0.005289697,5,0.5,-8.65152568533926,21.8407428209939
46,4.615649971,0.691411391,0.0005,0.090528549,0.005238423,5,0.1,-9.22807897870981,-0.565265519062597
46,4.615649971,0.691411391,0.0005,0.090528549,0.005238423,5,0.2,-16.0883115446819,-0.936195302860421
46,4.615649971,0.691411391,0.0005,0.090528549,0.005238423,5,0.3,-20.5712863021808,-1.50632962412706
46,4.615649971,0.691411391,0.0005,0.090528549,0.005238423,5,0.4,-24.1092950688959,-2.20110835777465
46,4.615649971,0.691411391,0.0005,0.090528549,0.005238423,5,0.5,-25.4778578191947,-2.59349734334444
47,9.108588961,3.785462551,0.0005,0.038267568,0.005098835,5,0.1,-3.61093236967659,5.00173495536269
47,9.108588961,3.785462551,0.0005,0.038267568,0.005098835,5,0.2,-6.25950935789806,9.17099313529286
47,9.108588961,3.785462551,0.0005,0.038267568,0.005098835,5,0.3,-7.94029555262045,11.7928315750939
47,9.108588961,3.785462551,0.0005,0.038267568,0.005098835,5,0.4,-10.0517832750699,12.8739130605252
47,9.108588961,3.785462551,0.0005,0.038267568,0.005098835,5,0.5,-10.9526949818185,13.1309552355722
48,3.111059441,0.805464516,0.0005,0.122276302,0.005327016,5,0.1,-8.34283081279316,0.53558136976628
48,3.111059441,0.805464516,0.0005,0.122276302,0.005327016,5,0.2,-14.6560655718882,0.964245526795549
48,3.111059441,0.805464516,0.0005,0.122276302,0.005327016,5,0.3,-18.985371343664,0.730821816086302
48,3.111059441,0.805464516,0.0005,0.122276302,0.005327016,5,0.4,-22.6381560018065,0.0586733749319057
48,3.111059441,0.805464516,0.0005,0.122276302,0.005327016,5,0.5,-24.2412066076385,-0.512815575761516
49,3.054117171,9.828342966,0.0005,0.039028285,0.005100813,5,0.1,-1.18780520332881,8.02294863032891
49,3.054117171,9.828342966,0.0005,0.039028285,0.005100813,5,0.2,-2.24793121194026,15.169921993833
49,3.054117171,9.828342966,0.0005,0.039028285,0.005100813,5,0.3,-2.89692719011353,20.3307909766386
49,3.054117171,9.828342966,0.0005,0.039028285,0.005100813,5,0.4,-4.10592215363806,23.7974807153915
49,3.054117171,9.828342966,0.0005,0.039028285,0.005100813,5,0.5,-4.44999568902401,25.6686825649026
50,1.515711362,1.824312385,0.0005,0.150018177,0.00540692,5,0.1,-4.30381313059151,5.1679000869111
50,1.515711362,1.824312385,0.0005,0.150018177,0.00540692,5,0.2,-7.87760205884918,9.42466902186838
50,1.515711362,1.824312385,0.0005,0.150018177,0.00540692,5,0.3,-10.5688565992906,11.8170272551201
50,1.515711362,1.824312385,0.0005,0.150018177,0.00540692,5,0.4,-13.5495280681887,12.6543852574031
50,1.515711362,1.824312385,0.0005,0.150018177,0.00540692,5,0.5,-15.2758208760262,12.4072782252737
51,0.436497671,8.12046839,0.0005,0.059800045,0.005155437,5,0.1,-0.223105183282057,9.43359826680064
51,0.436497671,8.12046839,0.0005,0.059800045,0.005155437,5,0.2,-0.474049810497634,18.356533564776
51,0.436497671,8.12046839,0.0005,0.059800045,0.005155437,5,0.3,-0.665945987164396,25.1375384545733
51,0.436497671,8.12046839,0.0005,0.059800045,0.005155437,5,0.4,-1.1812332248245,30.578443183583
51,0.436497671,8.12046839,0.0005,0.059800045,0.005155437,5,0.5,-1.40871800347309,33.6345155297977
52,6.867883299,8.750866833,0.0005,0.031913486,0.005082369,5,0.1,-2.13366850616068,6.75045565910437
