ID,q1,q3,V0,T0,c0,N_frac,R,Beta,Kappa0,Delta_viable,Delta_total
232,0.491776827916293,7.16552565666466,0.005,0.995,0.0486080649187958,3,0.5,0.01,1e-07,-78.9616627740887,-24.6617374693898
233,2.11071658225406,0.334313506938437,0.005,0.995,0.0117638035330614,3,0.1,0,1e-07,-21.7042193465924,-12.5301935095238
233,2.11071658225406,0.334313506938437,0.005,0.995,0.0117638035330614,3,0.1,0.001,1e-07,-56.1993521340806,-45.3892546410869
233,2.11071658225406,0.334313506938437,0.005,0.995,0.0117638035330614,3,0.1,0.003,1e-07,-90.7415347291264,-85.5921899870156
233,2.11071658225406,0.334313506938437,0.005,0.995,0.0117638035330614,3,0.1,0.005,1e-07,-98.09979027917,-96.2443365876115
233,2.11071658225406,0.334313506938437,0.005,0.995,0.0117638035330614,3,0.1,0.007,1e-07,-99.6291956100719,-99.0563928065804
233,2.11071658225406,0.334313506938437,0.005,0.995,0.0117638035330614,3,0.1,0.009,1e-07,-99.9285713713385,-99.7591647334972
233,2.11071658225406,0.334313506938437,0.005,0.995,0.0117638035330614,3,0.1,0.01,1e-07,-99.9671979968237,-99.8717953455157
233,2.11071658225406,0.334313506938437,0.005,0.995,0.0117638035330614,3,0.2,0,1e-07,-34.4250348455752,-20.0114417676059
233,2.11071658225406,0.334313506938437,0.005,0.995,0.0117638035330614,3,0.2,0.001,1e-07,-59.8190487962454,-42.6071147146348
233,2.11071658225406,0.334313506938437,0.005,0.995,0.0117638035330614,3,0.2,0.003,1e-07,-82.4679404969781,-69.6758070925144
233,2.11071658225406,0.334313506938437,0.005,0.995,0.0117638035330614,3,0.2,0.005,1e-07,-93.3801671848755,-85.2509566486346
233,2.11071658225406,0.334313506938437,0.005,0.995,0.0117638035330614,3,0.2,0.007,1e-07,-97.6002570808351,-92.7540533487359
233,2.11071658225406,0.334313506938437,0.005,0.995,0.0117638035330614,3,0.2,0.009,1e-07,-99.1055830850927,-96.2055663584677
233,2.11071658225406,0.334313506938437,0.005,0.995,0.0117638035330614,3,0.2,0.01,1e-07,-99.4388992229185,-97.1582405598958
