ID,q1,q3,V0,T0,c0,N_frac,R,Delta_viable,Delta_total
9,0.547621419563534,7.54847745181212,0.00275,0.4531839006169,0.00647640667973689,5,0.5,31.7327486399005,115.827971363418
10,0.740098700709171,8.34669725989718,0.00275,0.37301142526399,0.00615673100955955,5,0.1,4.17445656551814,16.4398913109669
10,0.740098700709171,8.34669725989718,0.00275,0.37301142526399,0.00615673100955955,5,0.2,10.3074008325758,35.7471412847081
10,0.740098700709171,8.34669725989718,0.00275,0.37301142526399,0.00615673100955955,5,0.3,16.901875363445,52.4295274566616
10,0.740098700709171,8.34669725989718,0.00275,0.37301142526399,0.00615673100955955,5,0.4,21.8421391645772,65.5228872718988
10,0.740098700709171,8.34669725989718,0.00275,0.37301142526399,0.00615673100955955,5,0.5,27.0022052016354,73.979868395654
11,0.578010143330758,9.12051119047237,0.00275,0.346333682221277,0.00605724220683385,5,0.1,4.00864154568754,16.0908260926258
11,0.578010143330758,9.12051119047237,0.00275,0.346333682221277,0.00605724220683385,5,0.2,9.63115148275777,34.7635679352598
11,0.578010143330758,9.12051119047237,0.00275,0.346333682221277,0.00605724220683385,5,0.3,15.5490100118706,50.9869404726891
11,0.578010143330758,9.12051119047237,0.00275,0.346333682221277,0.00605724220683385,5,0.4,20.3749747045767,64.4844856201422
11,0.578010143330758,9.12051119047237,0.00275,0.346333682221277,0.00605724220683385,5,0.5,24.0870134147429,72.1913568760731
12,0.938474999696548,9.3402168986892,0.00275,0.314379036053256,0.00594222623970382,5,0.1,2.10927692030332,13.5644070894412
12,0.938474999696548,9.3402168986892,0.00275,0.314379036053256,0.00594222623970382,5,0.2,4.51289969616451,27.3755960442616
12,0.938474999696548,9.3402168986892,0.00275,0.314379036053256,0.00594222623970382,5,0.3,6.543403598841,37.8549079290419
12,0.938474999696548,9.3402168986892,0.00275,0.314379036053256,0.00594222623970382,5,0.4,7.30832837745556,45.4709419506196
12,0.938474999696548,9.3402168986892,0.00275,0.314379036053256,0.00594222623970382,5,0.5,7.83610292597308,49.1513490345391
13,0.287033567196371,9.33265204680376,0.00275,0.358389734596476,0.0061018014843003,5,0.1,6.03334978944574,18.6282374663406
13,0.287033567196371,9.33265204680376,0.00275,0.358389734596476,0.0061018014843003,5,0.2,17.6436993450184,45.5619424676371
13,0.287033567196371,9.33265204680376,0.00275,0.358389734596476,0.0061018014843003,5,0.3,67.1576874399546,113.822160257581
13,0.287033567196371,9.33265204680376,0.00275,0.358389734596476,0.0061018014843003,5,0.4,74.6710258680232,174.529426627824
13,0.287033567196371,9.33265204680376,0.00275,0.358389734596476,0.0061018014843003,5,0.5,75.3162262946875,161.706785633743
14,1.19985242833068,8.26753179301964,0.00275,0.3418359563919,0.00604078480463066,5,0.1,1.72562283951387,13.2425944988139
14,1.19985242833068,8.26753179301964,0.00275,0.3418359563919,0.00604078480463066,5,0.2,3.67602766614721,26.3409634702673
14,1.19985242833068,8.26753179301964,0.00275,0.3418359563919,0.00604078480463066,5,0.3,5.24175454766722,35.8292959351727
14,1.19985242833068,8.26753179301964,0.00275,0.3418359563919,0.00604078480463066,5,0.4,5.36758514195474,42.1581007191692
14,1.19985242833068,8.26753179301964,0.00275,0.3418359563919,0.00604078480463066,5,0.5,5.52848614749248,44.9215784589547
15,0.0471102917698778,9.71271193029673,0.00275,0.358140777658701,0.00610087470907889,5,0.1,7.62050746870311,20.550680422704
15,0.0471102917698778,9.71271193029673,0.00275,0.358140777658701,0.00610087470907889,5,0.2,32.6655841681637,64.2462598991179
15,0.0471102917698778,9.71271193029673,0.00275,0.358140777658701,0.00610087470907889,5,0.3,-65.9374724834387,174.119901401067
15,0.0471102917698778,9.71271193029673,0.00275,0.358140777658701,0.00610087470907889,5,0.4,-79.7360721322951,172.104331721041
15,0.0471102917698778,9.71271193029673,0.00275,0.358140777658701,0.00610087470907889,5,0.5,-74.0775514127456,172.764990740311
16,0.918485997478161,6.89355347105677,0.00275,0.450938773128342,0.00646700342480925,5,0.1,6.6250845297813,19.8554024174827
16,0.918485997478161,6.89355347105677,0.00275,0.450938773128342,0.00646700342480925,5,0.2,30.0622051195534,60.0538099148315
16,0.918485997478161,6.89355347105677,0.00275,0.450938773128342,0.00646700342480925,5,0.3,63.6258720482589,112.803929979137
16,0.918485997478161,6.89355347105677,0.00275,0.450938773128342,0.00646700342480925,5,0.4,56.1176964079142,110.64820381301
16,0.918485997478161,6.89355347105677,0.00275,0.450938773128342,0.00646700342480925,5,0.5,46.4744575722119,99.1232898478128
17,0.575449576415789,8.84417011920968,0.00275,0.360310434769947,0.00610896102239096,5,0.1,4.53910243660149,16.8164635271192
17,0.575449576415789,8.84417011920968,0.00275,0.360310434769947,0.00610896102239096,5,0.2,11.4255017798809,37.2496215593994
17,0.575449576415789,8.84417011920968,0.00275,0.360310434769947,0.00610896102239096,5,0.3,19.5487987685462,56.2327566299332
17,0.575449576415789,8.84417011920968,0.00275,0.360310434769947,0.00610896102239096,5,0.4,27.7275295212365,73.632756423257
17,0.575449576415789,8.84417011920968,0.00275,0.360310434769947,0.00610896102239096,5,0.5,43.5942351897553,93.9678978870635
18,0.767026818408227,7.75643205757452,0.00275,0.406249858937743,0.00628535456528831,5,0.1,5.44210900572417,18.168536042557
18,0.767026818408227,7.75643205757452,0.00275,0.406249858937743,0.00628535456528831,5,0.2,15.7083593946429,42.9111791891735
18,0.767026818408227,7.75643205757452,0.00275,0.406249858937743,0.00628535456528831,5,0.3,42.0058077241794,81.1721141475664
18,0.767026818408227,7.75643205757452,0.00275,0.406249858937743,0.00628535456528831,5,0.4,55.4818737070536,105.782373607328
18,0.767026818408227,7.75643205757452,0.00275,0.406249858937743,0.00628535456528831,5,0.5,47.1355130158715,98.4431494930438
19,0.200224829699294,8.4542432912369,0.00275,0.427455348566036,0.00637025995143077,5,0.1,48.4355928156616,131.326759152034
19,0.200224829699294,8.4542432912369,0.00275,0.427455348566036,0.00637025995143077,5,0.2,-17.5842387371151,129.761941451337
19,0.200224829699294,8.4542432912369,0.00275,0.427455348566036,0.00637025995143077,5,0.3,-28.8631571598477,129.430704281981
19,0.200224829699294,8.4542432912369,0.00275,0.427455348566036,0.00637025995143077,5,0.4,-34.2300647455844,129.134117816134
19,0.200224829699294,8.4542432912369,0.00275,0.427455348566036,0.00637025995143077,5,0.5,-33.7309290164424,129.275194432158
20,0.27842826263915,8.40776232005795,0.00275,0.419868625622297,0.00633962094547055,5,0.1,14.7353430901096,29.3455479725551
20,0.27842826263915,8.40776232005795,0.00275,0.419868625622297,0.00633962094547055,5,0.2,9.31417244465025,133.966756521622
20,0.27842826263915,8.40776232005795,0.00275,0.419868625622297,0.00633962094547055,5,0.3,-1.7775077669376,133.633973078754
20,0.27842826263915,8.40776232005795,0.00275,0.419868625622297,0.00633962094547055,5,0.4,-3.23235859828289,133.48652889156
20,0.27842826263915,8.40776232005795,0.00275,0.419868625622297,0.00633962094547055,5,0.5,3.8241007086723,133.813423796449
21,1.09501190162793,6.85372714025752,0.00275,0.429595613119498,0.00637895704798756,5,0.1,3.81405359345415,16.3271107626528
21,1.09501190162793,6.85372714025752,0.00275,0.429595613119498,0.00637895704798756,5,0.2,9.64456871480062,35.0045928886759
21,1.09501190162793,6.85372714025752,0.00275,0.429595613119498,0.00637895704798756,5,0.3,15.3769624476638,49.6463589078164
21,1.09501190162793,6.85372714025752,0.00275,0.429595613119498,0.00637895704798756,5,0.4,17.5667314994011,58.3649805441149
21,1.09501190162793,6.85372714025752,0.00275,0.429595613119498,0.00637895704798756,5,0.5,19.7952410683139,62.5489212666158
22,1.32199807609343,5.54874389262389,0.00275,0.501651313613179,0.0066862856266334,5,0.1,3.66962636895458,16.6112903269084
22,1.32199807609343,5.54874389262389,0.00275,0.501651313613179,0.0066862856266334,5,0.2,10.1291615121322,35.9118217052149
22,1.32199807609343,5.54874389262389,0.00275,0.501651313613179,0.0066862856266334,5,0.3,16.2065220526447,50.0061333173434
22,1.32199807609343,5.54874389262389,0.00275,0.501651313613179,0.0066862856266334,5,0.4,15.9267260817394,55.0531476061965
22,1.32199807609343,5.54874389262389,0.00275,0.501651313613179,0.0066862856266334,5,0.5,15.4058000090169,55.5370548503342
23,0.434690939987542,8.82129644335724,0.00275,0.373860294724469,0.0061599503603497,5,0.1,6.04619297790323,18.7245828138841
23,0.434690939987542,8.82129644335724,0.00275,0.373860294724469,0.0061599503603497,5,0.2,18.0634062130454,46.0443780892849
23,0.434690939987542,8.82129644335724,0.00275,0.373860294724469,0.0061599503603497,5,0.3,66.2747130211351,111.534983196904
23,0.434690939987542,8.82129644335724,0.00275,0.373860294724469,0.0061599503603497,5,0.4,81.5397095454421,161.544691590293
23,0.434690939987542,8.82129644335724,0.00275,0.373860294724469,0.0061599503603497,5,0.5,72.9717985046978,143.505962605736
24,0.948099747600994,7.3273445298454,0.00275,0.414394494671779,0.00631769606659478,5,0.1,4.40317912584876,16.9537748103202
24,0.948099747600994,7.3273445298454,0.00275,0.414394494671779,0.00631769606659478,5,0.2,11.4947582787405,37.4136716103474
24,0.948099747600994,7.3273445298454,0.00275,0.414394494671779,0.00631769606659478,5,0.3,19.6220723298422,55.2825150470036
24,0.948099747600994,7.3273445298454,0.00275,0.414394494671779,0.00631769606659478,5,0.4,24.9837429709424,68.0219506881646
24,0.948099747600994,7.3273445298454,0.00275,0.414394494671779,0.00631769606659478,5,0.5,31.2427470911781,76.7074054040069
25,1.19751059688314,9.84999442594141,0.00275,0.284976486131133,0.0058401884506203,5,0.1,1.25669658943126,12.3288438253748
25,1.19751059688314,9.84999442594141,0.00275,0.284976486131133,0.0058401884506203,5,0.2,2.57202381041883,24.325975809067
25,1.19751059688314,9.84999442594141,0.00275,0.284976486131133,0.0058401884506203,5,0.3,3.65264578482227,33.1910040536622
25,1.19751059688314,9.84999442594141,0.00275,0.284976486131133,0.0058401884506203,5,0.4,3.68734348933679,39.5097174261357
25,1.19751059688314,9.84999442594141,0.00275,0.284976486131133,0.0058401884506203,5,0.5,3.88649306485429,42.6235892767492
26,1.22219539307377,8.11361607011129,0.00275,0.347101246828424,0.00606005972539146,5,0.1,1.7118868697181,13.2560816414843
26,1.22219539307377,8.11361607011129,0.00275,0.347101246828424,0.00606005972539146,5,0.2,3.65486849571728,26.3455399005624
26,1.22219539307377,8.11361607011129,0.00275,0.347101246828424,0.00606005972539146,5,0.3,5.20573459747919,35.7780334839328
26,1.22219539307377,8.11361607011129,0.00275,0.347101246828424,0.00606005972539146,5,0.4,5.28269235279295,41.9977174229664
26,1.22219539307377,8.11361607011129,0.00275,0.347101246828424,0.00606005972539146,5,0.5,5.41051884705912,44.667384052663
27,0.125235226201279,8.14636390793634,0.00275,0.474470065566657,0.00656693706942048,5,0.1,-21.6157114710098,107.905402611354
27,0.125235226201279,8.14636390793634,0.00275,0.474470065566657,0.00656693706942048,5,0.2,-53.4643390641412,106.905800382868
27,0.125235226201279,8.14636390793634,0.00275,0.474470065566657,0.00656693706942048,5,0.3,-66.5514990443675,106.289146433854
27,0.125235226201279,8.14636390793634,0.00275,0.474470065566657,0.00656693706942048,5,0.4,-77.1195690255128,105.400061809008
27,0.125235226201279,8.14636390793634,0.00275,0.474470065566657,0.00656693706942048,5,0.5,-76.6851236001274,105.420248799704
28,0.0629193781398558,8.76243953239628,0.00275,0.421474533458752,0.00634608179422257,5,0.1,-45.9597222951127,133.91832466773
28,0.0629193781398558,8.76243953239628,0.00275,0.421474533458752,0.00634608179422257,5,0.2,-70.6813710913516,132.796512109
28,0.0629193781398558,8.76243953239628,0.00275,0.421474533458752,0.00634608179422257,5,0.3,-76.9669150544615,131.930586701123
28,0.0629193781398558,8.76243953239628,0.00275,0.421474533458752,0.00634608179422257,5,0.4,-84.1308543253852,130.736480633315
28,0.0629193781398558,8.76243953239628,0.00275,0.421474533458752,0.00634608179422257,5,0.5,-83.4955516070516,129.973761225653
29,0.24012085713027,8.29037549651402,0.00275,0.435841690848584,0.00640447469210327,5,0.1,28.3862648677976,126.343380330516
29,0.24012085713027,8.29037549651402,0.00275,0.435841690848584,0.00640447469210327,5,0.2,-7.17162134300707,125.3288062516
29,0.24012085713027,8.29037549651402,0.00275,0.435841690848584,0.00640447469210327,5,0.3,-17.8541676961186,125.004878408823
29,0.24012085713027,8.29037549651402,0.00275,0.435841690848584,0.00640447469210327,5,0.4,-23.5282685221839,124.699792708429
29,0.24012085713027,8.29037549651402,0.00275,0.435841690848584,0.00640447469210327,5,0.5,-23.144131363503,124.817339707391
30,1.19988639426206,8.83886963709923,0.00275,0.318771687897993,0.00595777730811232,5,0.1,1.50873485549086,12.8387549424241
30,1.19988639426206,8.83886963709923,0.00275,0.318771687897993,0.00595777730811232,5,0.2,3.15557777717244,25.4305699320792
30,1.19988639426206,8.83886963709923,0.00275,0.318771687897993,0.00595777730811232,5,0.3,4.4860358135733,34.6224321176153
30,1.19988639426206,8.83886963709923,0.00275,0.318771687897993,0.00595777730811232,5,0.4,4.55712227397524,40.929746315189
30,1.19988639426206,8.83886963709923,0.00275,0.318771687897993,0.00595777730811232,5,0.5,4.73229201226262,43.8405427093503
31,0.143260329661408,9.71704143831211,0.00275,0.349955380883944,0.00607055950038011,5,0.1,6.34761632457097,18.9671294774796
31,0.143260329661408,9.71704143831211,0.00275,0.349955380883944,0.00607055950038011,5,0.2,19.2095353614097,47.6518695362473
31,0.143260329661408,9.71704143831211,0.00275,0.349955380883944,0.00607055950038011,5,0.3,84.1099497150086,146.603660440229
31,0.143260329661408,9.71704143831211,0.00275,0.349955380883944,0.00607055950038011,5,0.4,35.4695708358652,181.842792394776
31,0.143260329661408,9.71704143831211,0.00275,0.349955380883944,0.00607055950038011,5,0.5,18.8619197471512,181.636546734949
32,0.580602415390087,9.66097411995418,0.00275,0.322405325562135,0.0059707029270379,5,0.1,3.28761786974587,15.07272638654
32,0.580602415390087,9.66097411995418,0.00275,0.322405325562135,0.0059707029270379,5,0.2,7.48536929516554,31.6811835323141
32,0.580602415390087,9.66097411995418,0.00275,0.322405325562135,0.0059707029270379,5,0.3,11.4899206810878,45.3847086427752
32,0.580602415390087,9.66097411995418,0.00275,0.322405325562135,0.0059707029270379,5,0.4,14.3258010836048,56.3959187250736
32,0.580602415390087,9.66097411995418,0.00275,0.322405325562135,0.0059707029270379,5,0.5,16.1200414607525,62.171417330632
33,1.30794391534514,7.8406532610917,0.00275,0.353456627871295,0.00608348967063302,5,0.1,1.50487159381194,13.0356651341232
33,1.30794391534514,7.8406532610917,0.00275,0.353456627871295,0.00608348967063302,5,0.2,3.20307286466963,25.7413647885228
33,1.30794391534514,7.8406532610917,0.00275,0.353456627871295,0.00608348967063302,5,0.3,4.53087344780212,34.7552323669609
33,1.30794391534514,7.8406532610917,0.00275,0.353456627871295,0.00608348967063302,5,0.4,4.38501021495901,40.5468323550826
33,1.30794391534514,7.8406532610917,0.00275,0.353456627871295,0.00608348967063302,5,0.5,4.39959602221509,42.9614812972295
34,0.732440966021686,7.09701219628063,0.00275,0.463468474325751,0.00651983338735548,5,0.1,12.2458946490423,26.6381643097301
34,0.732440966021686,7.09701219628063,0.00275,0.463468474325751,0.00651983338735548,5,0.2,47.6685269168296,111.158254808909
34,0.732440966021686,7.09701219628063,0.00275,0.463468474325751,0.00651983338735548,5,0.3,41.9188539394483,110.458396737703
34,0.732440966021686,7.09701219628063,0.00275,0.463468474325751,0.00651983338735548,5,0.4,35.9712594359766,109.655830147704
34,0.732440966021686,7.09701219628063,0.00275,0.463468474325751,0.00651983338735548,5,0.5,41.2790714025598,109.268690611886
35,0.947496091096727,6.49453615753375,0.00275,0.48204110520521,0.00659975006373912,5,0.1,9.13558725083137,23.0519073296002
35,0.947496091096727,6.49453615753375,0.00275,0.48204110520521,0.00659975006373912,5,0.2,53.2357581283612,101.548848432467
35,0.947496091096727,6.49453615753375,0.00275,0.48204110520521,0.00659975006373912,5,0.3,45.7185909012196,100.224696688039
35,0.947496091096727,6.49453615753375,0.00275,0.48204110520521,0.00659975006373912,5,0.4,41.8613754665821,98.6547470018976
35,0.947496091096727,6.49453615753375,0.00275,0.48204110520521,0.00659975006373912,5,0.5,40.501890893992,96.0922066209908
36,0.437524866459559,9.54650953087239,0.00275,0.336491958199527,0.0060213467274009,5,0.1,4.23928906989788,16.3215599003248
36,0.437524866459559,9.54650953087239,0.00275,0.336491958199527,0.0060213467274009,5,0.2,10.3035540603613,35.6770800293921
36,0.437524866459559,9.54650953087239,0.00275,0.336491958199527,0.0060213467274009,5,0.3,17.0362405618193,53.2516409393371
36,0.437524866459559,9.54650953087239,0.00275,0.336491958199527,0.0060213467274009,5,0.4,23.505537308111,69.1841422355849
36,0.437524866459559,9.54650953087239,0.00275,0.336491958199527,0.0060213467274009,5,0.5,29.8227430811357,80.2162654044891
37,0.940211338486088,7.7978230273708,0.00275,0.385744533046706,0.00620537764535541,5,0.1,3.52004942580715,15.7105545880244
37,0.940211338486088,7.7978230273708,0.00275,0.385744533046706,0.00620537764535541,5,0.2,8.38775203871669,33.1653380499299
37,0.940211338486088,7.7978230273708,0.00275,0.385744533046706,0.00620537764535541,5,0.3,12.9927988561696,46.9217115249254
37,0.940211338486088,7.7978230273708,0.00275,0.385744533046706,0.00620537764535541,5,0.4,15.2988909459149,56.3250847087648
37,0.940211338486088,7.7978230273708,0.00275,0.385744533046706,0.00620537764535541,5,0.5,16.6735384762752,60.376066344013
38,1.14092092389802,8.92053760910066,0.00275,0.318969733267628,0.00595848035529256,5,0.1,1.65489537469705,13.0227689863596
38,1.14092092389802,8.92053760910066,0.00275,0.318969733267628,0.00595848035529256,5,0.2,3.48027903805157,25.9049153989496
38,1.14092092389802,8.92053760910066,0.00275,0.318969733267628,0.00595848035529256,5,0.3,4.96731947625311,35.3815089293753
38,1.14092092389802,8.92053760910066,0.00275,0.318969733267628,0.00595848035529256,5,0.4,5.17926607227766,41.9557751717373
38,1.14092092389802,8.92053760910066,0.00275,0.318969733267628,0.00595848035529256,5,0.5,5.42112265988204,45.0110103850868
39,0.0347806845715379,9.1066138113089,0.00275,0.397825831166015,0.00625225015030892,5,0.1,14.2789044117118,28.6989637092505
39,0.0347806845715379,9.1066138113089,0.00275,0.397825831166015,0.00625225015030892,5,0.2,-76.0854258984798,146.513776531133
39,0.0347806845715379,9.1066138113089,0.00275,0.397825831166015,0.00625225015030892,5,0.3,-79.5156613829393,145.510041889494
39,0.0347806845715379,9.1066138113089,0.00275,0.397825831166015,0.00625225015030892,5,0.4,-85.8007397102468,144.186120295687
39,0.0347806845715379,9.1066138113089,0.00275,0.397825831166015,0.00625225015030892,5,0.5,-84.2561789287767,143.413333637612
40,1.02644836754881,8.67068864616433,0.00275,0.335833142104073,0.00601895903034494,5,0.1,2.17018185039539,13.7612674287345
40,1.02644836754881,8.67068864616433,0.00275,0.335833142104073,0.00601895903034494,5,0.2,4.69285049812227,27.7624712675864
40,1.02644836754881,8.67068864616433,0.00275,0.335833142104073,0.00601895903034494,5,0.3,6.80065164442012,38.2198629370705
40,1.02644836754881,8.67068864616433,0.00275,0.335833142104073,0.00601895903034494,5,0.4,7.45244204734095,45.514845312983
40,1.02644836754881,8.67068864616433,0.00275,0.335833142104073,0.00601895903034494,5,0.5,7.88155986135202,48.8340733379691
41,1.34991049392313,6.71510815531489,0.00275,0.409602348910268,0.00629862677221623,5,0.1,1.86730014746737,13.8221650228902
41,1.34991049392313,6.71510815531489,0.00275,0.409602348910268,0.00629862677221623,5,0.2,4.18085267720445,27.4987480699653
41,1.34991049392313,6.71510815531489,0.00275,0.409602348910268,0.00629862677221623,5,0.3,5.93880971439351,36.8900854592096
41,1.34991049392313,6.71510815531489,0.00275,0.409602348910268,0.00629862677221623,5,0.4,5.69515926013759,42.3138489371378
41,1.34991049392313,6.71510815531489,0.00275,0.409602348910268,0.00629862677221623,5,0.5,5.5300269727337,44.1282379748846
42,1.02376727504262,8.86105670294732,0.00275,0.328100905954436,0.00599107655252217,5,0.1,2.07011059101125,13.5928944860982
42,1.02376727504262,8.86105670294732,0.00275,0.328100905954436,0.00599107655252217,5,0.2,4.44320816824308,27.3576592827628
42,1.02376727504262,8.86105670294732,0.00275,0.328100905954436,0.00599107655252217,5,0.3,6.42120199965661,37.6480266028631
42,1.02376727504262,8.86105670294732,0.00275,0.328100905954436,0.00599107655252217,5,0.4,7.01879525512421,44.8896713041427
42,1.02376727504262,8.86105670294732,0.00275,0.328100905954436,0.00599107655252217,5,0.5,7.43565640407735,48.2446271472664
43,0.390002663812293,8.70796031850815,0.00275,0.385089490621565,0.00620285631723821,5,0.1,7.19644453038837,20.17563296471
43,0.390002663812293,8.70796031850815,0.00275,0.385089490621565,0.00620285631723821,5,0.2,28.9423441923085,59.4496546928382
43,0.390002663812293,8.70796031850815,0.00275,0.385089490621565,0.00620285631723821,5,0.3,71.8078305427551,155.907226211768
43,0.390002663812293,8.70796031850815,0.00275,0.385089490621565,0.00620285631723821,5,0.4,62.7183937260825,155.562955537042
43,0.390002663812293,8.70796031850815,0.00275,0.385089490621565,0.00620285631723821,5,0.5,55.4078784720931,155.297876658687
44,1.07947645801114,7.22583765836988,0.00275,0.406371214111852,0.00628583402375138,5,0.1,3.28005191267411,15.5368204585542
44,1.07947645801114,7.22583765836988,0.00275,0.406371214111852,0.00628583402375138,5,0.2,7.8244845048443,32.4773834899275
44,1.07947645801114,7.22583765836988,0.00275,0.406371214111852,0.00628583402375138,5,0.3,11.9199000771599,45.2685213532165
44,1.07947645801114,7.22583765836988,0.00275,0.406371214111852,0.00628583402375138,5,0.4,13.3799746973985,53.27080757782
44,1.07947645801114,7.22583765836988,0.00275,0.406371214111852,0.00628583402375138,5,0.5,14.146569992484,56.2993544273219
45,0.149871627077683,8.43919802564396,0.00275,0.436975567583974,0.00640912892773317,5,0.1,-3.46778725434141,125.718724394138
45,0.149871627077683,8.43919802564396,0.00275,0.436975567583974,0.00640912892773317,5,0.2,-38.9349652983216,124.698495390053
45,0.149871627077683,8.43919802564396,0.00275,0.436975567583974,0.00640912892773317,5,0.3,-51.164161007373,124.286628797983
45,0.149871627077683,8.43919802564396,0.00275,0.436975567583974,0.00640912892773317,5,0.4,-62.6064786418584,123.629903598315
45,0.149871627077683,8.43919802564396,0.00275,0.436975567583974,0.00640912892773317,5,0.5,-63.7008718810112,123.684864941801
